ID,model,N,J,T,P,K,status,runtime,heuristics_time,total_time,gap,objective,nodes,iterations,timelimit,heuristics_limit
20,1,40,10,50,2000,3,OPTIMAL,58.078898191452026,120.3483567237854,178.42725491523743,0.0,527943.9231888056,3.0,14770.0,300,120
20,2,40,10,50,2000,3,OPTIMAL,6.362646102905273,120.90780258178712,127.27044868469238,0.0,543049.7180740833,1.0,78.0,300,120
21,0,40,10,100,2000,3,OPTIMAL,162.09424018859863,0.0,162.09424018859863,0.0,2544724.0362956524,3.0,27686.0,300,120
21,1,40,10,100,2000,3,OPTIMAL,164.54182600975037,120.23590540885924,284.7777314186096,0.0,2544741.4731342797,3.0,27688.0,300,120
21,2,40,10,100,2000,3,OPTIMAL,13.913238048553469,122.12884855270386,136.04208660125732,0.0,2599720.362335205,1.0,1229.0,300,120
21,0,40,10,100,2000,3,OPTIMAL,146.60939407348633,0.0,146.60939407348633,0.0,2544724.0362956524,3.0,27686.0,300,120
21,1,40,10,100,2000,3,OPTIMAL,155.69996809959412,122.03257346153259,277.7325415611267,0.0,2544741.4731342793,3.0,27688.0,300,120
21,2,40,10,100,2000,3,OPTIMAL,13.923498153686523,123.31540656089783,137.23890471458435,0.0,2599720.362335205,1.0,1220.0,300,120
22,0,40,40,10,2000,3,OPTIMAL,14.077986001968384,0.0,14.077986001968384,0.0,678960.4124971926,90.0,8969.0,300,120
22,1,40,40,10,2000,3,OPTIMAL,12.249989032745361,120.06882929801941,132.31881833076477,0.0,677014.9638387263,50.0,8419.0,300,120
22,2,40,40,10,2000,3,OPTIMAL,0.896852970123291,120.58918523788452,121.48603820800781,0.0,695364.5039922297,1.0,527.0,300,120
23,0,40,40,50,2000,3,TIME_LIMIT,300.2862870693207,0.0,300.2862870693207,0.005840649675926568,4163636.470791936,243.0,54284.0,300,120
23,1,40,40,50,2000,3,TIME_LIMIT,300.2413408756256,123.08681154251099,423.3281524181366,0.005522552673500063,4161609.812053561,302.0,54424.0,300,120
23,2,40,40,50,2000,3,OPTIMAL,8.173765897750854,122.16672086715698,130.34048676490784,2.8321359277569093e-05,4331993.968131423,1.0,6691.0,300,120
24,0,40,40,100,2000,3,TIME_LIMIT,300.03323888778687,0.0,300.03323888778687,inf,inf,1.0,45831.0,300,120
24,1,40,40,100,2000,3,TIME_LIMIT,300.70321393013,126.51920914649963,427.22242307662964,234.87831546737885,8855637.836058617,1.0,45991.0,300,120
24,2,40,40,100,2000,3,OPTIMAL,25.2103488445282,126.37864112854004,151.58898997306824,9.963439125537754e-05,8517243.682376862,1.0,33735.0,300,120
25,0,40,80,10,2000,3,TIME_LIMIT,300.0424370765686,0.0,300.0424370765686,0.0014288369854372424,1590521.7614970207,14439.0,242590.0,300,120
25,1,40,80,10,2000,3,TIME_LIMIT,300.0413100719452,120.04448652267456,420.08579659461975,0.008635325396307951,1597526.7379665673,17182.0,274587.0,300,120
25,2,40,80,10,2000,3,OPTIMAL,1.3426778316497803,120.6564884185791,121.99916625022888,8.58339355416591e-05,1663020.098898232,1.0,2694.0,300,120
26,0,40,80,50,2000,3,TIME_LIMIT,300.012864112854,0.0,300.012864112854,inf,inf,1.0,68848.0,300,120
26,1,40,80,50,2000,3,TIME_LIMIT,300.159530878067,123.30478620529175,423.46431708335876,132.90344394260586,7739425.8141384125,1.0,68247.0,300,120
26,2,40,80,50,2000,3,OPTIMAL,240.93699288368225,123.37696886062622,364.3139617443085,8.012683140965367e-05,7308766.4670434,3013.0,644220.0,300,120
27,0,40,80,100,2000,3,TIME_LIMIT,300.02821707725525,0.0,300.02821707725525,inf,inf,1.0,65343.0,300,120
27,1,40,80,100,2000,3,TIME_LIMIT,300.37245297431946,124.70493292808533,425.0773859024048,124.52753476627187,17329446.178322792,1.0,63012.0,300,120
27,2,40,80,100,2000,3,OPTIMAL,262.8797459602356,125.45572972297668,388.3354756832123,9.139401211370399e-05,16437055.4467206,828.0,331506.0,300,120
